click,time,md_3,creative,publisher,campaign,publisher_category,source,app_domain,app_category,device_id,device_model,city,country,device_os,browser,user_score,user_value,md_1,md_2
0,14102100,1005,0,da79c793,71ed77a0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0fadd2fe,1,0,18993,320,50,2161,0,35
0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,17614,320,50,1993,2,1063
0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6360f9ec,1,0,17037,320,50,1934,2,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15706,320,50,1722,0,35
0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,62f2b7a3,3bc193db,4,3,21640,320,50,2485,3,163
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,903e8760,1,0,15706,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6263d8a,1,0,15708,320,50,1722,0,35
1,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be6db1d7,1,0,16920,320,50,1899,0,431
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,15699,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15707,320,50,1722,0,35
0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7fce49a8,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6263d8a,1,0,15706,320,50,1722,0,35
0,14102100,1005,1,b554a32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cad4c01d,1,0,9478,320,50,906,3,1451
0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4fb86573,1,0,19665,320,50,2253,2,303
0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c948de5,1,0,18993,320,50,2161,0,35
0,14102100,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0eb711ec,1,0,15699,320,50,1722,0,35
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,779d90c2,1,0,15705,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,ab5132f6,1,0,18993,320,50,2161,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,36d749e5,1,0,15701,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,fae6e11e,1,0,21611,320,50,2480,3,297
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,ef726eae,1,0,18993,320,50,2161,0,35
1,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,20008,320,50,2283,0,163
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e9b8d8d7,1,0,15708,320,50,1722,0,35
0,14102100,1005,0,81894a37,4dc4660a,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,d6e0e6ff,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cdfde03b,1,0,20352,320,50,2333,0,39
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3223bcfe,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,00e71d3a,1,0,18993,320,50,2161,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a0f5f879,1,0,20633,320,50,2374,3,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,3bc980aa,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,24f6b932,1,0,20352,320,50,2333,0,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,779d90c2,1,0,15706,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5bce124,1,0,15699,320,50,1722,0,35
1,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,16208,320,50,1800,3,167
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be87996b,1,2,15701,320,50,1722,0,35
0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecb851b2,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,15708,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ea23a13,1,0,15708,320,50,1722,0,35
0,14102100,1005,1,93377b07,7212918d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6263d8a,1,0,18993,320,50,2161,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15707,320,50,1722,0,35
0,14102100,1002,0,7f05516e,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d2a502a9,021b641d,0,0,12000,320,50,1248,2,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,291aad36,c4cff2ea,1,2,15704,320,50,1722,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,84ebbcd4,1,0,17654,300,250,1994,2,39
1,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1f97bd7,1,0,20312,320,50,1780,0,1711
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d056b4bf,1,0,21611,320,50,2480,3,297
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,24f6b932,1,0,20352,320,50,2333,0,39
1,14102100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,17654,300,250,1994,2,39
0,14102100,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76dc4769,1,0,19985,320,50,2278,2,35
0,14102100,1005,0,52c67a67,c4d600ad,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ab5132f6,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,edead9f4,1,0,15701,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,f82c4da3,ae9343b5,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,38c63a3a,1,0,20122,320,50,2303,2,39
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,20352,320,50,2333,0,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,9e3836ff,1,0,20596,320,50,2161,0,35
1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ea23a13,1,0,17753,320,50,1993,2,1063
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,edead9f4,1,0,15701,320,50,1722,0,35
0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,454ed092,f07e20f8,4,0,21309,320,50,2449,0,163
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f1a5911,1,2,15704,320,50,1722,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,24f6b932,1,0,20362,320,50,2333,0,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ccc7835,1,0,15701,320,50,1722,0,35
0,14102100,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,86030d43,1,0,19772,320,50,2227,0,687
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ecb851b2,1,0,15708,320,50,1722,0,35
1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81b42528,1,0,17753,320,50,1993,2,1063
0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d783ff51,1,2,17753,320,50,1993,2,1063
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5096d134,1,0,15699,320,50,1722,0,35
0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ea23a13,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,1b7bfe0f,d6e0e6ff,1,0,16615,320,50,1863,3,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,510cfe90,88fbaa46,1,2,18987,320,50,2158,3,291
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f883dc7,1,0,15706,320,50,1722,0,35
0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,a7208429,1df52df3,4,0,21665,320,50,2493,3,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5096d134,1,0,15702,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d4527c28,1,0,15705,320,50,1722,0,35
0,14102100,1002,0,84bfe282,aeb2a149,50e219e0,ecad2386,7801e8d9,07d7df22,e116e145,0e88538f,0,0,6399,320,50,549,3,39
1,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,779d90c2,1,0,17654,300,250,1994,2,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15708,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,15707,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,cdfb6c82,2347f47a,8ded1f7a,23252143,2891f384,1,0,20382,320,50,1740,3,943
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3bd9e8e7,1,0,15703,320,50,1722,0,35
1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,84ebbcd4,1,0,17654,300,250,1994,2,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be87996b,1,2,15699,320,50,1722,0,35
1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,160b211b,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,7dc3b26e,1,0,1278,320,50,196,3,303
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06fbfd42,1,0,15706,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,99e427c9,1,0,21611,320,50,2480,3,297
1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,cd5b1559,1,2,18993,320,50,2161,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,711ee120,1,0,15706,320,50,1722,0,35
0,14102100,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c8aeb60,1,0,15705,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ecb851b2,1,0,15707,320,50,1722,0,35
0,14102100,1002,0,69bc54b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,7c7b4dc9,911a3c09,0,0,19665,320,50,2253,2,303
1,14102100,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,20346,300,250,2331,2,39
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,20362,320,50,2333,0,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e4d304c6,1,0,20633,320,50,2374,3,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a0f5f879,1,0,15701,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a0f5f879,1,0,15708,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5adb10d9,2347f47a,cef3e649,140e83db,dc356277,1,2,18993,320,50,2161,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e9b8d8d7,1,0,15705,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,6e5b2344,1,0,21611,320,50,2480,3,297
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,20362,320,50,2333,0,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,be74e6fe,1,0,16989,320,50,1926,2,39
0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,3e3a0553,f07e20f8,4,0,21310,320,50,2449,0,163
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15707,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,63722d7d,83ed0b87,1,0,21611,320,50,2480,3,297
1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,3373f782,0aa15e63,1,0,6559,320,50,571,2,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07c99d84,1,0,15701,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,b41de6ab,a1a7a957,1,3,17163,320,50,1955,3,163
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,894fb406,1,0,20980,320,50,2371,0,551
0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,aeff9344,1,0,20596,320,50,2161,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,04f5b394,1,0,15706,320,50,1722,0,35
1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7b75d3a6,1,0,20634,320,50,2374,3,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1aa0e912,1,0,15701,320,50,1722,0,35
1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8f805639,cf19f7f7,0,0,21296,300,50,2446,3,171
0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,6616,320,50,576,2,35
0,14102100,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3cb13a10,f9ba9057,0,0,21665,320,50,2493,3,35
0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,18993,320,50,2161,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,15702,320,50,1722,0,35
0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ca5aca47,1,0,20346,300,250,2331,2,39
0,14102100,1005,0,09c3b4c1,2f1172f7,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,2891f384,1,0,20596,320,50,2161,0,35
0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0eb711ec,1,0,17753,320,50,1993,2,1063
0,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f1a5911,1,2,17914,320,50,2043,2,39
0,14102100,1002,0,ed20607b,3dc49513,50e219e0,ecad2386,7801e8d9,07d7df22,cddc4695,be8e6a48,0,0,21698,320,50,2497,3,43
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f39b265e,1,0,15699,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,15704,320,50,1722,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,607e78f2,1,0,20352,320,50,2333,0,39
0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d83bcc70,1,0,18993,320,50,2161,0,35
0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,e94347fd,c207a47d,0,0,21661,320,50,2446,3,171
0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,1d7db4fc,3bd9e8e7,4,0,21665,320,50,2493,3,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,9b5ce758,1,0,21611,320,50,2480,3,297
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,15699,320,50,1722,0,35
0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15705,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,711ee120,1,0,15703,320,50,1722,0,35
1,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,f910cbcb,1,0,18993,320,50,2161,0,35
0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,18993,320,50,2161,0,35
0,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,62fcae51,1,0,19950,320,50,1800,3,167
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,99e427c9,1,0,21611,320,50,2480,3,297
1,14102100,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,bf0abdfa,808e8c0c,0,0,15908,320,50,1752,3,297
1,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,c95bf573,f07e20f8,4,0,21665,320,50,2493,3,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1aa0e912,1,0,15706,320,50,1722,0,35
0,14102100,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,20346,300,250,2331,2,39
0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecb851b2,1,0,16615,320,50,1863,3,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ecb851b2,1,0,15701,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,99e427c9,1,0,20508,320,50,2351,3,163
0,14102100,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f0bc64f,1,0,15703,320,50,1722,0,35
0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,dab823eb,1,0,18993,320,50,2161,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,835e6a62,be74e6fe,1,0,4687,320,50,423,2,39
0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,b47ad430,f07e20f8,4,0,21309,320,50,2449,0,163
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,906ac007,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cbb77256,1,0,16615,320,50,1863,3,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0eb711ec,1,0,15704,320,50,1722,0,35
0,14102100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce576f14,1,0,20213,320,50,2316,0,167
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15702,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15706,320,50,1722,0,35
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5db079b5,1,2,15707,320,50,1722,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb349e4e,1,0,20366,320,50,2333,0,39
0,14102100,1002,0,84a56636,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,1245b743,e96b49d6,0,0,17914,320,50,2043,2,39
0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3bd9e8e7,1,0,17653,300,250,1994,2,39
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8d7eb102,1,0,20366,320,50,2333,0,39
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ccc7835,1,0,15699,320,50,1722,0,35
0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,4ea23a13,1,0,20596,320,50,2161,0,35
0,14102100,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,88fe1d5d,1,0,19771,320,50,2227,0,687
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7fdd04d2,1,0,15703,320,50,1722,0,35
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,571354f6,2347f47a,75d80bbe,a99f214a,be87996b,1,2,20596,320,50,2161,0,35
0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,49ea3580,1,0,18993,320,50,2161,0,35
0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1aa0e912,1,0,17753,320,50,1993,2,1063
0,14102100,1002,0,7f05516e,435f913c,50e219e0,ecad2386,7801e8d9,07d7df22,f9b99103,1fedbb25,0,0,16920,320,50,1899,0,431
0,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,816484ae,1,0,20312,320,50,1780,0,1711
0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,15707,320,50,1722,0,35
0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d787e91b,1,0,20352,320,50,2333,0,39
0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,22c962a1,ae637522,0f2161f8,a99f214a,36b67a2a,1,0,21611,320,50,2480,3,297
1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8bfcd3c6,1,0,20144,320,50,2306,3,39
0,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,22d83a75,1,2,6563,320,50,572,2,39
0,14102100,1005,0,39d85719,0ce1d23a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8a4875bd,1,0,20352,320,50,2333,0,39
1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6332421a,1,0,15702,320,50,1722,0,35
0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3bd9e8e7,1,0,15707,320,50,1722,0,35
